,Unnamed: 0,Number,IncidentAddress,Street,Town,State,Zip,IncidentLatitude,IncidentLongitude,Coordinates,BlockGroup
7624,54229,2019-00002862,BARRACKS Charlottesville VA 22903,BARRACKS,Charlottesville,VA,22903,38.04832,-78.493679,"(38.04832, -78.493679)",515400007002013
7625,59388,2019-00005370,BARRACKS Charlottesville VA 22903,BARRACKS,Charlottesville,VA,22903,38.04832,-78.493679,"(38.04832, -78.493679)",515400007002013
7626,17294,2017-00008816,300 MCINTIRE RD / PRESTON 100 Charlottesville VA 22902,300 MCINTIRE RD / PRESTON 100,Charlottesville,VA,22902,38.033485,-78.483796,"(38.033485, -78.483796)",515400010001021
7627,33597,2018-00005211,PRESTON AVE / MCINTIRE Charlottesville VA 22902,PRESTON AVE / MCINTIRE,Charlottesville,VA,22902,38.033485,-78.483796,"(38.033485, -78.483796)",515400010001021
7628,51362,2019-00001495,MCINTIRE RD / PRESTON Charlottesville VA 22902,MCINTIRE RD / PRESTON,Charlottesville,VA,22902,38.033485,-78.483796,"(38.033485, -78.483796)",515400010001021
7629,53920,2019-00002695,MCINTIRE RD Charlottesville VA 22902,MCINTIRE RD,Charlottesville,VA,22902,38.033485,-78.483796,"(38.033485, -78.483796)",515400010001021
7630,75604,2020-00000723,MCINTIRE RD / PRESTON Charlottesville VA 22902,MCINTIRE RD / PRESTON,Charlottesville,VA,22902,38.033485,-78.483796,"(38.033485, -78.483796)",515400010001021
7631,79479,2020-00002620,PRESTON AVE / MCINTIRE Charlottesville VA 22902,PRESTON AVE / MCINTIRE,Charlottesville,VA,22902,38.033485,-78.483796,"(38.033485, -78.483796)",515400010001021
7632,93418,2020-00009092,PRESTON AVE @ MCINTIRE Charlottesville VA 22902,PRESTON AVE @ MCINTIRE,Charlottesville,VA,22902,38.033485,-78.483796,"(38.033485, -78.483796)",515400010001021
7633,17304,2017-00008821,850 ESTES Charlottesville VA 22903,850 ESTES,Charlottesville,VA,22903,38.030837,-78.493684,"(38.030837, -78.493684)",515400005011003
7634,17310,2017-00008822,1185 5TH Southwest Charlottesville VA 22902,1185 5TH Southwest,Charlottesville,VA,22902,38.011033,-78.505376,"(38.011033, -78.505376)",515400005025002
7635,17314,2017-00008823,interstate 64 exit 120/ 5th Street Charlottesville VA 22902,interstate 64 exit 120/ 5th Street,Charlottesville,VA,22902,38.00752,-78.50984,"(38.00752, -78.50984)",510030113021014
7636,38598,2018-00007626,5TH Southwest Charlottesville VA 22902,5TH Southwest,Charlottesville,VA,22902,38.00752,-78.50984,"(38.00752, -78.50984)",510030113021014
7637,51147,2019-00001367,5TH / I64 EXIT 120 OFF East Charlottesville VA 22902,5TH / I64 EXIT 120 OFF East,Charlottesville,VA,22902,38.00752,-78.50984,"(38.00752, -78.50984)",510030113021014
7638,54877,2019-00003191,5TH ST / E I64 EXIT 120 OFF Charlottesville VA 22902,5TH ST / E I64 EXIT 120 OFF,Charlottesville,VA,22902,38.00752,-78.50984,"(38.00752, -78.50984)",510030113021014
7639,17317,2017-00008824,720 STONEHENGE Charlottesville VA 22902,720 STONEHENGE,Charlottesville,VA,22902,38.018288,-78.482023,"(38.018288, -78.482023)",515400004024001
7640,17320,2017-00008830,0 Charlottesville VA 22902,0,Charlottesville,VA,22902,38.040468,-78.471979,"(38.040468, -78.471979)",515400010002010
7641,17638,2017-00008998,Rt 250 Bypass Charlottesville VA 22902,Rt 250 Bypass,Charlottesville,VA,22902,38.040468,-78.471979,"(38.040468, -78.471979)",515400010002010
7642,19413,2017-00009879,0 Bypass at park street Charlottesville VA 22902,0 Bypass at park street,Charlottesville,VA,22902,38.040468,-78.471979,"(38.040468, -78.471979)",515400010002010
7643,21945,2017-00011118,250 Bypass Charlottesville VA 22902,250 Bypass,Charlottesville,VA,22902,38.040468,-78.471979,"(38.040468, -78.471979)",515400010002010
7644,30131,2018-00003320,Locust Charlottesville VA 22902,Locust,Charlottesville,VA,22902,38.040468,-78.471979,"(38.040468, -78.471979)",515400010002010
7645,30594,2018-00003580,0 Charlottesville VA 22902,0,Charlottesville,VA,22902,38.040468,-78.471979,"(38.040468, -78.471979)",515400010002010
7646,35616,2018-00006174,Rt 250 Bypass Charlottesville VA 22902,Rt 250 Bypass,Charlottesville,VA,22902,38.040468,-78.471979,"(38.040468, -78.471979)",515400010002010
7647,42826,2018-00009635,250 Bypass Charlottesville VA 22902,250 Bypass,Charlottesville,VA,22902,38.040468,-78.471979,"(38.040468, -78.471979)",515400010002010
7648,52986,2019-00002238,Rt 250 Bypass Eastbound Charlottesville VA 22902,Rt 250 Bypass Eastbound,Charlottesville,VA,22902,38.040468,-78.471979,"(38.040468, -78.471979)",515400010002010
7649,56426,2019-00003984,0 Park st and the Bypass Charlottesville VA 22902,0 Park st and the Bypass,Charlottesville,VA,22902,38.040468,-78.471979,"(38.040468, -78.471979)",515400010002010
7650,61035,2019-00006082,By Pass Charlottesville VA 22902,By Pass,Charlottesville,VA,22902,38.040468,-78.471979,"(38.040468, -78.471979)",515400010002010
7651,70286,2019-00010333,Bypass East Bound 0 Charlottesville VA 22902,Bypass East Bound 0,Charlottesville,VA,22902,38.040468,-78.471979,"(38.040468, -78.471979)",515400010002010
7652,73665,2019-00011932,0 250 Bypass at Park Street Charlottesville VA 22902,0 250 Bypass at Park Street,Charlottesville,VA,22902,38.040468,-78.471979,"(38.040468, -78.471979)",515400010002010
7653,77919,2020-00001870,0 0 Charlotterville VA 22902,0 0,Charlotterville,VA,22902,38.040468,-78.471979,"(38.040468, -78.471979)",515400010002010
7654,78615,2020-00002209,RT 250 BYPASS Charlottesville VA 22902,RT 250 BYPASS,Charlottesville,VA,22902,38.040468,-78.471979,"(38.040468, -78.471979)",515400010002010
7655,89519,2020-00007255,East RT 250 BYPASS Charlottesville VA 22902,East RT 250 BYPASS,Charlottesville,VA,22902,38.040468,-78.471979,"(38.040468, -78.471979)",515400010002010
7656,94865,2020-00009774,250 Albemarle VA 22902,250,Albemarle,VA,22902,38.040468,-78.471979,"(38.040468, -78.471979)",515400010002010
7657,17324,2017-00008835,1705 GALLOWAY Charlottesville VA 22901,1705 GALLOWAY,Charlottesville,VA,22901,38.05642,-78.473404,"(38.05642, -78.473404)",515400008002002
7658,17328,2017-00008837,1150 5TH Southwest Charlottesville VA 22902,1150 5TH Southwest,Charlottesville,VA,22902,38.012278,-78.501897,"(38.012278, -78.501897)",515400004012014
7659,18468,2017-00009417,1150 5TH Southwest Charlottesville VA 22902,1150 5TH Southwest,Charlottesville,VA,22902,38.012278,-78.501897,"(38.012278, -78.501897)",515400004012014
7660,21702,2017-00011030,1150 5TH Southwest Charlottesville VA 22902,1150 5TH Southwest,Charlottesville,VA,22902,38.012278,-78.501897,"(38.012278, -78.501897)",515400004012014
7661,17334,2017-00008839,1408 RUGBY Charlottesville VA 22903,1408 RUGBY,Charlottesville,VA,22903,38.04468,-78.479993,"(38.04468, -78.479993)",515400002011002
7662,17337,2017-00008840,259 RIDGE MCINTIRE Charlottesville VA 22903,259 RIDGE MCINTIRE,Charlottesville,VA,22903,38.032275,-78.48525,"(38.032275, -78.48525)",515400010001022
7663,17340,2017-00008841,1427 HAZEL Charlottesville VA 22902,1427 HAZEL,Charlottesville,VA,22902,38.033099,-78.462946,"(38.033099, -78.462946)",515400003021016
7664,17346,2017-00008845,EMMET ST S / SPRIGG Charlottesville VA 22903,EMMET ST S / SPRIGG,Charlottesville,VA,22903,38.038525,-78.507127,"(38.038525, -78.507127)",510030109032003
7665,40957,2018-00008809,200 SPRIGG South Charlottesville VA 22903,200 SPRIGG South,Charlottesville,VA,22903,38.038525,-78.507127,"(38.038525, -78.507127)",510030109032003
7666,46575,2018-00011450,0 EMMET ST / SPRIGG South Charlottesville VA 22903,0 EMMET ST / SPRIGG South,Charlottesville,VA,22903,38.038525,-78.507127,"(38.038525, -78.507127)",510030109032003
7667,69752,2019-00010109,200 EMMET South Charlottesville VA 22903,200 EMMET South,Charlottesville,VA,22903,38.038525,-78.507127,"(38.038525, -78.507127)",510030109032003
7668,73099,2019-00011660,EMMET ST S / SPRIGG Charlottesville VA 22903,EMMET ST S / SPRIGG,Charlottesville,VA,22903,38.038525,-78.507127,"(38.038525, -78.507127)",510030109032003
7669,17349,2017-00008847,BOLLING AVE / AVON Charlottesville VA 22902,BOLLING AVE / AVON,Charlottesville,VA,22902,38.023571,-78.479709,"(38.023571, -78.479709)",515400004011022
7670,74764,2020-00000339,AVON ST / BOLLING Charlottesville VA 22902,AVON ST / BOLLING,Charlottesville,VA,22902,38.023571,-78.479709,"(38.023571, -78.479709)",515400004011022
7671,105168,2021-00003933,BOLLING AVE @ AVON Charlottesville VA 22902,BOLLING AVE @ AVON,Charlottesville,VA,22902,38.023571,-78.479709,"(38.023571, -78.479709)",515400004011022
7672,17352,2017-00008849,EMMET ST / South Charlottesville VA 22903,EMMET ST / South,Charlottesville,VA,22903,38.034151,-78.508767,"(38.034151, -78.508767)",510030109031000
7673,77427,2020-00001639,0 EMMET South Charlottesville VA 22903,0 EMMET South,Charlottesville,VA,22903,38.034151,-78.508767,"(38.034151, -78.508767)",510030109031000
7674,98870,2021-00001208,EMMET ST S @ MCCORMICK Charlottesville VA 22903,EMMET ST S @ MCCORMICK,Charlottesville,VA,22903,38.034151,-78.508767,"(38.034151, -78.508767)",510030109031000
7675,17355,2017-00008850,80 Darden Charlottesville VA 22903,80 Darden,Charlottesville,VA,22903,38.051239,-78.514579,"(38.051239, -78.514579)",510030109011004
7676,17365,2017-00008853,400 East MARKET Charlottesville VA 22902,400 East MARKET,Charlottesville,VA,22902,38.030775,-78.478898,"(38.030775, -78.478898)",515400010001042
7677,17392,2017-00008873,1018 Grove Charlottesville VA 22903,1018 Grove,Charlottesville,VA,22903,38.029355,-78.498509,"(38.029355, -78.498509)",515400005012004
7678,17395,2017-00008874,2523 Woodland Charlottesville VA 22903,2523 Woodland,Charlottesville,VA,22903,38.018744,-78.511881,"(38.018744, -78.511881)",515400005024002
7679,17403,2017-00008876,921 Preston Charlottesville VA 22903,921 Preston,Charlottesville,VA,22903,38.038466,-78.489892,"(38.038466, -78.489892)",515400002012010
7680,17412,2017-00008878,103 PIEDMONT South Charlottesville VA 22903,103 PIEDMONT South,Charlottesville,VA,22903,38.025591,-78.518892,"(38.025591, -78.518892)",515400006002015
7681,17423,2017-00008882,85 FARMINGTON Charlottesville VA 22901,85 FARMINGTON,Charlottesville,VA,22901,38.057142,-78.542488,"(38.057142, -78.542488)",510030110001023
7682,20350,2017-00010357,85 FARMINGTON City of Charlottesville VA 22901,85 FARMINGTON City of,Charlottesville,VA,22901,38.057142,-78.542488,"(38.057142, -78.542488)",510030110001023
7683,17445,2017-00008891,2775 HYDRAULIC Charlottesville VA 22901,2775 HYDRAULIC,Charlottesville,VA,22901,38.074036,-78.499078,"(38.074036, -78.499078)",510030108001028
7684,17466,2017-00008898,Avon Charlottesville VA 22902,Avon,Charlottesville,VA,22902,38.020048,-78.481872,"(38.020048, -78.481872)",515400004024000
7685,17476,2017-00008903,Monticello Charlottesville VA 22902,Monticello,Charlottesville,VA,22902,38.024771,-78.479724,"(38.024771, -78.479724)",515400004011024
7686,17494,2017-00008916,231 4th Southwest Charlottesville VA 22903,231 4th Southwest,Charlottesville,VA,22903,38.028959,-78.487724,"(38.028959, -78.487724)",515400004011007
7687,17516,2017-00008926,174 BROOKWOOD Charlottesville VA 22902,174 BROOKWOOD,Charlottesville,VA,22902,38.017183,-78.49466,"(38.017183, -78.49466)",515400004012006
7688,17537,2017-00008939,114 ELKHORN B Charlottesville VA 22903,114 ELKHORN B,Charlottesville,VA,22903,38.021694,-78.500796,"(38.021694, -78.500796)",515400005021007
7689,17540,2017-00008942,701 West River Rd A Charlottesville VA 22903,701 West River Rd A,Charlottesville,VA,22903,38.031507,-78.489785,"(38.031507, -78.489785)",515400010001054
7690,17565,2017-00008964,330 WINDING RIVER Charlottesville VA 22911,330 WINDING RIVER,Charlottesville,VA,22911,38.035814,-78.454208,"(38.035814, -78.454208)",510030105002020
7691,17575,2017-00008968,210 DOUGLAS Charlottesville VA 22902,210 DOUGLAS,Charlottesville,VA,22902,38.026178,-78.473484,"(38.026178, -78.473484)",515400004021000
7692,17578,2017-00008971,AVON Charlottesville VA 22902,AVON,Charlottesville,VA,22902,38.017404,-78.484223,"(38.017404, -78.484223)",515400004024006
7693,33920,2018-00005385,PALATINE Charlottesville VA 22902,PALATINE,Charlottesville,VA,22902,38.017404,-78.484223,"(38.017404, -78.484223)",515400004024006
7694,87397,2020-00006286,0 AVON ST @ PALATINE Charlottesville VA 22902,0 AVON ST @ PALATINE,Charlottesville,VA,22902,38.017404,-78.484223,"(38.017404, -78.484223)",515400004024006
7695,17585,2017-00008978,520 CLEVELAND Charlottesville VA 22903,520 CLEVELAND,Charlottesville,VA,22903,38.016727,-78.500164,"(38.016727, -78.500164)",515400005021002
7696,17589,2017-00008982,109 RAYMOND Charlottesville VA 22903,109 RAYMOND,Charlottesville,VA,22903,38.023605,-78.513973,"(38.023605, -78.513973)",515400005022004
7697,17608,2017-00008988,902 COLEMAN B City of Charlottesville VA 22901,902 COLEMAN B City of,Charlottesville,VA,22901,38.036736,-78.460498,"(38.036736, -78.460498)",515400009001024
7698,17620,2017-00008994,I-64 WB Exit 118 0 Charlottesville VA 22903,I-64 WB Exit 118 0,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7699,18802,2017-00009597,mm 117 I 64 Charlottesville VA 22903,mm 117 I 64,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7700,18879,2017-00009631,118 East Interstate 64 Charlottesville VA 22903,118 East Interstate 64,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7701,20339,2017-00010352,0 Charlottesville VA 22903,0,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7702,33680,2018-00005252,I-64 East 0 Charlottesville VA 22903,I-64 East 0,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7703,34664,2018-00005716,Interstate 64 Charlottesville VA 22903,Interstate 64,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7704,39535,2018-00008128,I 64 West Charlottesville VA 22903,I 64 West,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7705,41197,2018-00008898,WB MM 118 Interstate 64 Charlottesville VA 22903,WB MM 118 Interstate 64,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7706,43228,2018-00009831,I 64 west MM118 Charlottesville VA 22903,I 64 west MM118,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7707,44206,2018-00010331,M.M. 119 East Interstate 64 Charlottesville VA 22903,M.M. 119 East Interstate 64,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7708,44222,2018-00010340,M.M. 119 West Interstate 64 Charlottesville VA 22903,M.M. 119 West Interstate 64,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7709,45162,2018-00010771,I64 118WB 0 Charlottesville VA 22903,I64 118WB 0,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7710,56040,2019-00003790,0 MM 118 I 64 West Albemarle VA 22903,0 MM 118 I 64 West,Albemarle,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7711,63423,2019-00007204,I64W @ 118MM on the actual Overpass Charlottesville VA 22903,I64W @ 118MM on the actual Overpass,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7712,66293,2019-00008578,"I64 West, east of the 118MM I64 Charlottesville VA 22903","I64 West, east of the 118MM I64",Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7713,69720,2019-00010097,0 MM 119 I-64 West Charlottesville VA 22903,0 MM 119 I-64 West,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7714,69941,2019-00010177,M.M. 117 Interstate 64 Charlottesville VA 22903,M.M. 117 Interstate 64,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7715,73657,2019-00011918,Interstate 64 W Charlottesville VA 22903,Interstate 64 W,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7716,80146,2020-00002957,117 Interstate 64 WB Charlottesville VA 22903,117 Interstate 64 WB,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7717,88362,2020-00006737,0 Charlottesville VA 22903,0,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7718,92811,2020-00008818,Interstate 64 MM 118 WB Charlottesville VA 22903,Interstate 64 MM 118 WB,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7719,106051,2021-00004373,I64W between both WB exits of the 118MM Charlottesville VA 22903,I64W between both WB exits of the 118MM,Charlottesville,VA,22903,38.022034,-78.540615,"(38.022034, -78.540615)",510030110002041
7720,17678,2017-00009013,1620 Brandywine City of Charlottesville VA 22901,1620 Brandywine City of,Charlottesville,VA,22901,38.059278,-78.484708,"(38.059278, -78.484708)",515400008003004
7721,17688,2017-00009017,1027 North EMMET Charlottesville VA 22903,1027 North EMMET,Charlottesville,VA,22903,38.050247,-78.501985,"(38.050247, -78.501985)",515400007003013
7722,39472,2018-00008096,1027 EMMET North Charlottesville VA 22903,1027 EMMET North,Charlottesville,VA,22903,38.050247,-78.501985,"(38.050247, -78.501985)",515400007003013
7723,43917,2018-00010186,1027 EMMET North Charlottesville VA 22903,1027 EMMET North,Charlottesville,VA,22903,38.050247,-78.501985,"(38.050247, -78.501985)",515400007003013
7724,17695,2017-00009019,Interstate 64 Charlottesville VA 22902,Interstate 64,Charlottesville,VA,22902,38.011568,-78.474491,"(38.011568, -78.474491)",510030104021010
7725,40820,2018-00008738,Exit 121A Interstate 64 East Charlottesville VA 22902,Exit 121A Interstate 64 East,Charlottesville,VA,22902,38.011568,-78.474491,"(38.011568, -78.474491)",510030104021010
7726,45187,2018-00010790,i-64E MM 121 Charlottesville VA 22902,i-64E MM 121,Charlottesville,VA,22902,38.011568,-78.474491,"(38.011568, -78.474491)",510030104021010
7727,59712,2019-00005516,0 I64 Charlottesville VA 22902,0 I64,Charlottesville,VA,22902,38.011568,-78.474491,"(38.011568, -78.474491)",510030104021010
7728,60231,2019-00005741,I64 East Charlottesville VA 22902,I64 East,Charlottesville,VA,22902,38.011568,-78.474491,"(38.011568, -78.474491)",510030104021010
7729,60493,2019-00005844,I64 MM122 EB Charlottesville VA 22902,I64 MM122 EB,Charlottesville,VA,22902,38.011568,-78.474491,"(38.011568, -78.474491)",510030104021010
7730,72168,2019-00011198,MM 122 West Interstate 64 Charlottesville VA 22902,MM 122 West Interstate 64,Charlottesville,VA,22902,38.011568,-78.474491,"(38.011568, -78.474491)",510030104021010
7731,99770,2021-00001626,I64 MM 122 EB Charlottesville VA 22902,I64 MM 122 EB,Charlottesville,VA,22902,38.011568,-78.474491,"(38.011568, -78.474491)",510030104021010
7732,17698,2017-00009020,1421 BLUE RIDGE Charlottesville VA 22903,1421 BLUE RIDGE,Charlottesville,VA,22903,38.053135,-78.493948,"(38.053135, -78.493948)",515400007002009
7733,17709,2017-00009033,839 MADISON 7 Charlottesville VA 22903,839 MADISON 7,Charlottesville,VA,22903,38.041964,-78.49264,"(38.041964, -78.49264)",515400002013006
